Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit
3181,US-2024-101895,2024-04-20,2024-04-24,Standard Class,CUST-00615,Elizabeth Sharp,Home Office,United States,Central,Missouri,Kansas City,64105,P-0008,Furniture,Tables,Glass Top Side Table,1,149.99,0.0,149.99,56.74
3182,US-2024-101896,2024-04-20,2024-04-27,Standard Class,CUST-00206,David Martinez,Corporate,United States,Central,Missouri,Kansas City,64105,P-0019,Office Supplies,Paper,Copy Paper Ream (500 sheets),6,8.99,0.0,53.94,25.56
3183,US-2024-101897,2024-04-20,2024-04-24,Standard Class,CUST-00440,Jason Rhodes,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0045,Technology,Machines,Label Maker,1,44.99,0.0,44.99,12.66
3184,US-2024-101898,2024-04-21,2024-04-25,Second Class,CUST-00152,Pamela Boyd,Corporate,United States,Central,Illinois,Chicago,60601,P-0010,Furniture,Bookcases,Corner Bookcase,3,159.99,0.3,335.98,11.04
3185,US-2024-101899,2024-04-21,2024-04-22,First Class,CUST-00278,Marie Christian,Consumer,United States,East,New Jersey,Newark,07102,P-0044,Technology,Machines,Paper Shredder,7,89.99,0.1,566.94,120.39
3186,US-2024-101900,2024-04-21,2024-04-25,Standard Class,CUST-00540,David Davis,Consumer,United States,Central,Illinois,Chicago,60601,P-0015,Furniture,Furnishings,Desk Organizer Tray,4,19.99,0.1,71.96,23.6
3187,US-2024-101901,2024-04-21,2024-04-25,Second Class,CUST-00296,John Young,Home Office,United States,Central,Minnesota,Minneapolis,55401,P-0032,Office Supplies,Supplies,Stapler - Heavy Duty,4,14.99,0.0,59.96,22.49
3188,US-2024-101901,2024-04-21,2024-04-25,Second Class,CUST-00296,John Young,Home Office,United States,Central,Minnesota,Minneapolis,55401,P-0050,Technology,Accessories,Webcam 1080p,6,49.99,0.0,299.94,88.61
3189,US-2024-101902,2024-04-21,2024-04-26,Standard Class,CUST-00464,Taylor Carlson,Consumer,United States,West,California,San Francisco,94103,P-0036,Office Supplies,Fasteners,Push Pins (50ct),2,4.49,0.0,8.98,4.2
3190,US-2024-101902,2024-04-21,2024-04-26,Standard Class,CUST-00464,Taylor Carlson,Consumer,United States,West,California,San Francisco,94103,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),2,3.99,0.0,7.98,3.88
3191,US-2024-101903,2024-04-22,2024-04-26,Standard Class,CUST-00180,Robert Oconnell,Consumer,United States,West,Oregon,Portland,97201,P-0043,Technology,Machines,Laser Printer,5,399.99,0.0,1999.95,447.55
3192,US-2024-101904,2024-04-22,2024-04-25,Second Class,CUST-00128,Jason Powell,Consumer,United States,West,Oregon,Portland,97201,P-0028,Office Supplies,Labels,Address Label Sheets (100ct),1,10.99,0.0,10.99,5.64
3193,US-2024-101904,2024-04-22,2024-04-25,Second Class,CUST-00128,Jason Powell,Consumer,United States,West,Oregon,Portland,97201,P-0005,Furniture,Tables,Adjustable Height Standing Desk,1,349.99,0.0,349.99,108.85
3194,US-2024-101905,2024-04-22,2024-04-26,Standard Class,CUST-00255,Cynthia Moore,Home Office,United States,East,Maryland,Baltimore,21201,P-0041,Technology,Phones,Phone Charging Dock,2,29.99,0.0,59.98,19.94
3195,US-2024-101906,2024-04-22,2024-04-29,Standard Class,CUST-00055,Shannon Jones,Consumer,United States,West,Colorado,Denver,80202,P-0034,Office Supplies,Supplies,Tape Dispenser,2,6.99,0.1,12.58,5.13
3196,US-2024-101906,2024-04-22,2024-04-29,Standard Class,CUST-00055,Shannon Jones,Consumer,United States,West,Colorado,Denver,80202,P-0042,Technology,Machines,All-in-One Inkjet Printer,2,189.99,0.0,379.98,78.91
3197,US-2024-101907,2024-04-23,2024-04-23,Same Day,CUST-00478,Judith Carter,Corporate,United States,West,Washington,Seattle,98101,P-0048,Technology,Accessories,USB-C Hub,3,34.99,0.15,89.22,19.5
3198,US-2024-101907,2024-04-23,2024-04-23,Same Day,CUST-00478,Judith Carter,Corporate,United States,West,Washington,Seattle,98101,P-0025,Office Supplies,Art,Colored Marker Set,2,11.99,0.0,23.98,10.97
3199,US-2024-101908,2024-04-23,2024-04-23,Same Day,CUST-00650,Alexis Harris,Consumer,United States,East,Maryland,Baltimore,21201,P-0002,Furniture,Chairs,Mesh Task Chair,2,129.99,0.2,207.98,52.92
3200,US-2024-101909,2024-04-23,2024-04-29,Standard Class,CUST-00150,Stephanie Manning,Consumer,United States,West,California,San Diego,92101,P-0048,Technology,Accessories,USB-C Hub,1,34.99,0.15,29.74,8.21
3201,US-2024-101909,2024-04-23,2024-04-29,Standard Class,CUST-00150,Stephanie Manning,Consumer,United States,West,California,San Diego,92101,P-0007,Furniture,Tables,Laminate Office Desk,2,219.99,0.0,439.98,155.83
3202,US-2024-101909,2024-04-23,2024-04-29,Standard Class,CUST-00150,Stephanie Manning,Consumer,United States,West,California,San Diego,92101,P-0032,Office Supplies,Supplies,Stapler - Heavy Duty,1,14.99,0.1,13.49,3.98
3203,US-2024-101910,2024-04-23,2024-04-25,Second Class,CUST-00109,Evelyn Galvan,Consumer,United States,Central,Illinois,Chicago,60601,P-0051,Technology,Copiers,Desktop Scanner,3,159.99,0.0,479.97,120.62
3204,US-2024-101911,2024-04-24,2024-04-25,First Class,CUST-00159,Melissa Gates,Corporate,United States,East,New York,New York,10001,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),2,9.99,0.0,19.98,9.81
3205,US-2024-101911,2024-04-24,2024-04-25,First Class,CUST-00159,Melissa Gates,Corporate,United States,East,New York,New York,10001,P-0004,Furniture,Chairs,Folding Guest Chair,1,74.99,0.0,74.99,31.05
3206,US-2024-101912,2024-04-24,2024-05-01,Standard Class,CUST-00127,Michelle Evans,Consumer,United States,West,California,San Francisco,94103,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),4,6.49,0.0,25.96,13.73
3207,US-2024-101913,2024-04-24,2024-04-29,Standard Class,CUST-00291,David Smith,Consumer,United States,West,Colorado,Denver,80202,P-0014,Furniture,Furnishings,Framed Wall Art Set,1,59.99,0.3,41.99,6.75
3208,US-2024-101914,2024-04-24,2024-04-25,First Class,CUST-00261,Katie Suarez,Consumer,United States,Central,Missouri,Kansas City,64105,P-0015,Furniture,Furnishings,Desk Organizer Tray,1,19.99,0.1,17.99,7.17
3209,US-2024-101915,2024-04-24,2024-05-01,Standard Class,CUST-00624,Colleen Wright,Consumer,United States,South,Louisiana,New Orleans,70112,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,1,9.49,0.2,7.59,2.32
3210,US-2024-101916,2024-04-24,2024-04-28,Standard Class,CUST-00646,Kim Morrow,Consumer,United States,Central,Missouri,St. Louis,63101,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,5,129.99,0.1,584.96,151.82
3211,US-2024-101916,2024-04-24,2024-04-28,Standard Class,CUST-00646,Kim Morrow,Consumer,United States,Central,Missouri,St. Louis,63101,P-0025,Office Supplies,Art,Colored Marker Set,2,11.99,0.0,23.98,10.76
3212,US-2024-101916,2024-04-24,2024-04-28,Standard Class,CUST-00646,Kim Morrow,Consumer,United States,Central,Missouri,St. Louis,63101,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,6,9.49,0.0,56.94,26.52
3213,US-2024-101917,2024-04-24,2024-04-24,Same Day,CUST-00456,Marie Moody,Home Office,United States,South,Florida,Orlando,32801,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),3,16.99,0.0,50.97,21.5
3214,US-2024-101917,2024-04-24,2024-04-24,Same Day,CUST-00456,Marie Moody,Home Office,United States,South,Florida,Orlando,32801,P-0019,Office Supplies,Paper,Copy Paper Ream (500 sheets),2,8.99,0.1,16.18,7.16
3215,US-2024-101918,2024-04-25,2024-05-02,Standard Class,CUST-00435,Ashley Wise,Corporate,United States,Central,Missouri,St. Louis,63101,P-0006,Furniture,Tables,Round Conference Table,4,599.99,0.1,2159.96,450.75
3216,US-2024-101919,2024-04-25,2024-04-28,Second Class,CUST-00253,Tanya Kim,Home Office,United States,South,North Carolina,Charlotte,28202,P-0052,Technology,Copiers,Multifunction Copier,4,899.99,0.0,3599.96,733.65
3217,US-2024-101920,2024-04-25,2024-04-27,First Class,CUST-00219,Justin Torres,Corporate,United States,West,Oregon,Portland,97201,P-0039,Technology,Phones,VoIP Conference Phone,2,249.99,0.1,449.98,49.57
3218,US-2024-101921,2024-04-25,2024-04-29,Standard Class,CUST-00015,Dylan Miller,Corporate,United States,Central,Missouri,Kansas City,64105,P-0029,Office Supplies,Labels,Shipping Label Roll,1,13.99,0.2,11.19,3.18
3219,US-2024-101921,2024-04-25,2024-04-29,Standard Class,CUST-00015,Dylan Miller,Corporate,United States,Central,Missouri,Kansas City,64105,P-0019,Office Supplies,Paper,Copy Paper Ream (500 sheets),2,8.99,0.15,15.28,5.59
3220,US-2024-101921,2024-04-25,2024-04-29,Standard Class,CUST-00015,Dylan Miller,Corporate,United States,Central,Missouri,Kansas City,64105,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,4,7.99,0.1,28.76,11.2
3221,US-2024-101921,2024-04-25,2024-04-29,Standard Class,CUST-00015,Dylan Miller,Corporate,United States,Central,Missouri,Kansas City,64105,P-0008,Furniture,Tables,Glass Top Side Table,1,149.99,0.2,119.99,18.78
3222,US-2024-101922,2024-04-26,2024-05-03,Standard Class,CUST-00007,Abigail Shaffer,Consumer,United States,South,Florida,Miami,33130,P-0049,Technology,Accessories,Laptop Stand,1,39.99,0.0,39.99,15.47
3223,US-2024-101923,2024-04-26,2024-05-01,Standard Class,CUST-00542,Sean Moore,Consumer,United States,Central,Texas,Dallas,75201,P-0009,Furniture,Bookcases,5-Shelf Bookcase,3,189.99,0.1,512.97,148.18
3224,US-2024-101924,2024-04-27,2024-04-28,First Class,CUST-00421,George Harper,Consumer,United States,Central,Missouri,St. Louis,63101,P-0014,Furniture,Furnishings,Framed Wall Art Set,3,59.99,0.4,107.98,-8.18
3225,US-2024-101925,2024-04-27,2024-05-01,Standard Class,CUST-00315,Richard Smith,Corporate,United States,South,Georgia,Atlanta,30303,P-0027,Office Supplies,Art,Sketch Pad,1,8.49,0.15,7.22,2.43
3226,US-2024-101926,2024-04-27,2024-04-29,Second Class,CUST-00606,Todd Rosales MD,Consumer,United States,East,New York,New York,10001,P-0038,Technology,Phones,Wireless Desk Phone,8,79.99,0.2,511.94,47.53
3227,US-2024-101927,2024-04-28,2024-05-02,Standard Class,CUST-00503,Mr. Justin Green III,Corporate,United States,South,North Carolina,Charlotte,28202,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),4,3.99,0.0,15.96,8.1
3228,US-2024-101927,2024-04-28,2024-05-02,Standard Class,CUST-00503,Mr. Justin Green III,Corporate,United States,South,North Carolina,Charlotte,28202,P-0033,Office Supplies,Supplies,Scissors 3-Pack,4,8.99,0.0,35.96,16.06
3229,US-2024-101928,2024-04-28,2024-05-04,Standard Class,CUST-00135,Rebecca Jackson,Corporate,United States,Central,Minnesota,Minneapolis,55401,P-0025,Office Supplies,Art,Colored Marker Set,3,11.99,0.2,28.78,9.82
3230,US-2024-101928,2024-04-28,2024-05-04,Standard Class,CUST-00135,Rebecca Jackson,Corporate,United States,Central,Minnesota,Minneapolis,55401,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,4,9.49,0.1,34.16,14.73
3231,US-2024-101929,2024-04-28,2024-05-03,Standard Class,CUST-00267,Kimberly Gibson,Corporate,United States,West,Washington,Seattle,98101,P-0010,Furniture,Bookcases,Corner Bookcase,5,159.99,0.15,679.96,164.91
3232,US-2024-101929,2024-04-28,2024-05-03,Standard Class,CUST-00267,Kimberly Gibson,Corporate,United States,West,Washington,Seattle,98101,P-0029,Office Supplies,Labels,Shipping Label Roll,3,13.99,0.2,33.58,10.63
3233,US-2024-101930,2024-04-29,2024-05-01,Second Class,CUST-00074,Lauren Daniels,Corporate,United States,East,New York,New York,10001,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),1,6.49,0.1,5.84,2.65
3234,US-2024-101931,2024-04-29,2024-05-05,Standard Class,CUST-00122,Kenneth Scott,Corporate,United States,Central,Minnesota,Minneapolis,55401,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,4,159.99,0.1,575.96,162.67
3235,US-2024-101932,2024-04-29,2024-04-29,Same Day,CUST-00218,Mark Brown,Home Office,United States,East,Pennsylvania,Philadelphia,19102,P-0047,Technology,Accessories,Mechanical Keyboard,1,69.99,0.15,59.49,11.3
3236,US-2024-101932,2024-04-29,2024-04-29,Same Day,CUST-00218,Mark Brown,Home Office,United States,East,Pennsylvania,Philadelphia,19102,P-0014,Furniture,Furnishings,Framed Wall Art Set,3,59.99,0.2,143.98,38.43
3237,US-2024-101933,2024-04-30,2024-05-05,Standard Class,CUST-00121,Larry Dixon,Consumer,United States,West,Oregon,Portland,97201,P-0015,Furniture,Furnishings,Desk Organizer Tray,1,19.99,0.0,19.99,9.04
3238,US-2024-101934,2024-04-30,2024-05-06,Standard Class,CUST-00155,Brenda Hall,Corporate,United States,West,Oregon,Portland,97201,P-0043,Technology,Machines,Laser Printer,2,399.99,0.0,799.98,155.18
3239,US-2024-101935,2024-04-30,2024-05-05,Standard Class,CUST-00386,Chad Scott,Home Office,United States,West,California,Los Angeles,90012,P-0028,Office Supplies,Labels,Address Label Sheets (100ct),2,10.99,0.3,15.39,3.63
3240,US-2024-101936,2024-05-01,2024-05-07,Standard Class,CUST-00237,Andrew Reynolds,Corporate,United States,South,North Carolina,Charlotte,28202,P-0022,Office Supplies,Storage,Plastic Storage Bin,1,17.99,0.0,17.99,7.22
3241,US-2024-101936,2024-05-01,2024-05-07,Standard Class,CUST-00237,Andrew Reynolds,Corporate,United States,South,North Carolina,Charlotte,28202,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,2,7.99,0.0,15.98,7.91
3242,US-2024-101936,2024-05-01,2024-05-07,Standard Class,CUST-00237,Andrew Reynolds,Corporate,United States,South,North Carolina,Charlotte,28202,P-0005,Furniture,Tables,Adjustable Height Standing Desk,7,349.99,0.0,2449.93,739.28
3243,US-2024-101937,2024-05-01,2024-05-07,Standard Class,CUST-00442,Joann Ferguson,Corporate,United States,South,Louisiana,New Orleans,70112,P-0049,Technology,Accessories,Laptop Stand,5,39.99,0.0,199.95,78.62
3244,US-2024-101938,2024-05-02,2024-05-02,Same Day,CUST-00276,Matthew Moore,Consumer,United States,South,North Carolina,Charlotte,28202,P-0032,Office Supplies,Supplies,Stapler - Heavy Duty,5,14.99,0.0,74.95,31.12
3245,US-2024-101939,2024-05-02,2024-05-04,Second Class,CUST-00046,Philip Cannon,Home Office,United States,West,California,San Diego,92101,P-0040,Technology,Phones,Smartphone Screen Protector,3,14.99,0.0,44.97,25.1
3246,US-2024-101940,2024-05-02,2024-05-03,First Class,CUST-00035,Debra Davidson,Consumer,United States,East,New York,New York,10001,P-0042,Technology,Machines,All-in-One Inkjet Printer,4,189.99,0.0,759.96,237.17
3247,US-2024-101941,2024-05-03,2024-05-10,Standard Class,CUST-00397,Jennifer Collins,Corporate,United States,Central,Missouri,St. Louis,63101,P-0042,Technology,Machines,All-in-One Inkjet Printer,6,189.99,0.1,1025.95,134.57
3248,US-2024-101941,2024-05-03,2024-05-10,Standard Class,CUST-00397,Jennifer Collins,Corporate,United States,Central,Missouri,St. Louis,63101,P-0011,Furniture,Bookcases,Modular Storage Bookcase,3,229.99,0.0,689.97,217.29
3249,US-2024-101941,2024-05-03,2024-05-10,Standard Class,CUST-00397,Jennifer Collins,Corporate,United States,Central,Missouri,St. Louis,63101,P-0039,Technology,Phones,VoIP Conference Phone,1,249.99,0.0,249.99,56.68
3250,US-2024-101942,2024-05-03,2024-05-09,Standard Class,CUST-00095,John Whitehead,Consumer,United States,East,New York,New York,10001,P-0015,Furniture,Furnishings,Desk Organizer Tray,2,19.99,0.15,33.98,12.66
3251,US-2024-101942,2024-05-03,2024-05-09,Standard Class,CUST-00095,John Whitehead,Consumer,United States,East,New York,New York,10001,P-0005,Furniture,Tables,Adjustable Height Standing Desk,5,349.99,0.0,1749.95,417.63
3252,US-2024-101942,2024-05-03,2024-05-09,Standard Class,CUST-00095,John Whitehead,Consumer,United States,East,New York,New York,10001,P-0047,Technology,Accessories,Mechanical Keyboard,3,69.99,0.0,209.97,73.72
3253,US-2024-101942,2024-05-03,2024-05-09,Standard Class,CUST-00095,John Whitehead,Consumer,United States,East,New York,New York,10001,P-0036,Office Supplies,Fasteners,Push Pins (50ct),5,4.49,0.0,22.45,11.01
3254,US-2024-101943,2024-05-03,2024-05-07,Standard Class,CUST-00272,Veronica Simpson,Consumer,United States,South,Florida,Orlando,32801,P-0050,Technology,Accessories,Webcam 1080p,3,49.99,0.15,127.47,23.59
3255,US-2024-101943,2024-05-03,2024-05-07,Standard Class,CUST-00272,Veronica Simpson,Consumer,United States,South,Florida,Orlando,32801,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,1,12.99,0.0,12.99,6.45
3256,US-2024-101943,2024-05-03,2024-05-07,Standard Class,CUST-00272,Veronica Simpson,Consumer,United States,South,Florida,Orlando,32801,P-0042,Technology,Machines,All-in-One Inkjet Printer,2,189.99,0.2,303.98,11.97
3257,US-2024-101943,2024-05-03,2024-05-07,Standard Class,CUST-00272,Veronica Simpson,Consumer,United States,South,Florida,Orlando,32801,P-0039,Technology,Phones,VoIP Conference Phone,1,249.99,0.0,249.99,68.59
3258,US-2024-101944,2024-05-03,2024-05-07,Second Class,CUST-00089,Lisa Archer,Corporate,United States,West,California,San Diego,92101,P-0018,Office Supplies,Binders,Presentation Binder,3,15.99,0.0,47.97,21.53
3259,US-2024-101945,2024-05-03,2024-05-09,Standard Class,CUST-00084,Paul Jones,Consumer,United States,East,Maryland,Baltimore,21201,P-0022,Office Supplies,Storage,Plastic Storage Bin,4,17.99,0.1,64.76,19.9
3260,US-2024-101946,2024-05-03,2024-05-08,Standard Class,CUST-00344,Nichole Alvarez,Consumer,United States,South,North Carolina,Charlotte,28202,P-0039,Technology,Phones,VoIP Conference Phone,1,249.99,0.15,212.49,23.42
3261,US-2024-101946,2024-05-03,2024-05-08,Standard Class,CUST-00344,Nichole Alvarez,Consumer,United States,South,North Carolina,Charlotte,28202,P-0011,Furniture,Bookcases,Modular Storage Bookcase,3,229.99,0.15,586.47,134.01
3262,US-2024-101947,2024-05-04,2024-05-06,First Class,CUST-00643,Joshua Rice,Consumer,United States,South,Louisiana,New Orleans,70112,P-0001,Furniture,Chairs,Executive Leather Office Chair,2,289.99,0.15,492.98,117.68
3263,US-2024-101947,2024-05-04,2024-05-06,First Class,CUST-00643,Joshua Rice,Consumer,United States,South,Louisiana,New Orleans,70112,P-0002,Furniture,Chairs,Mesh Task Chair,4,129.99,0.1,467.96,119.2
3264,US-2024-101947,2024-05-04,2024-05-06,First Class,CUST-00643,Joshua Rice,Consumer,United States,South,Louisiana,New Orleans,70112,P-0037,Office Supplies,Fasteners,Rubber Bands (1lb),6,5.49,0.15,28.0,9.63
3265,US-2024-101947,2024-05-04,2024-05-06,First Class,CUST-00643,Joshua Rice,Consumer,United States,South,Louisiana,New Orleans,70112,P-0026,Office Supplies,Art,Highlighter Pack (6pk),5,5.99,0.15,25.46,9.63
3266,US-2024-101948,2024-05-04,2024-05-11,Standard Class,CUST-00217,Rodney Morales,Home Office,United States,Central,Texas,Houston,77002,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,1,12.99,0.0,12.99,6.26
3267,US-2024-101949,2024-05-04,2024-05-06,Second Class,CUST-00309,Kiara Mcintyre,Home Office,United States,South,Florida,Orlando,32801,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),8,6.49,0.0,51.92,25.34
3268,US-2024-101950,2024-05-04,2024-05-07,Second Class,CUST-00259,Denise Davenport,Consumer,United States,West,California,Los Angeles,90012,P-0026,Office Supplies,Art,Highlighter Pack (6pk),3,5.99,0.1,16.17,6.6
3269,US-2024-101950,2024-05-04,2024-05-07,Second Class,CUST-00259,Denise Davenport,Consumer,United States,West,California,Los Angeles,90012,P-0047,Technology,Accessories,Mechanical Keyboard,4,69.99,0.0,279.96,100.79
3270,US-2024-101951,2024-05-04,2024-05-10,Standard Class,CUST-00257,Susan Murray MD,Consumer,United States,Central,Missouri,Kansas City,64105,P-0015,Furniture,Furnishings,Desk Organizer Tray,1,19.99,0.1,17.99,6.51
3271,US-2024-101951,2024-05-04,2024-05-10,Standard Class,CUST-00257,Susan Murray MD,Consumer,United States,Central,Missouri,Kansas City,64105,P-0033,Office Supplies,Supplies,Scissors 3-Pack,1,8.99,0.0,8.99,4.13
3272,US-2024-101951,2024-05-04,2024-05-10,Standard Class,CUST-00257,Susan Murray MD,Consumer,United States,Central,Missouri,Kansas City,64105,P-0039,Technology,Phones,VoIP Conference Phone,1,249.99,0.0,249.99,62.38
3273,US-2024-101952,2024-05-04,2024-05-10,Standard Class,CUST-00035,Debra Davidson,Consumer,United States,East,New York,New York,10001,P-0034,Office Supplies,Supplies,Tape Dispenser,4,6.99,0.1,25.16,10.53
